No,Nama Produk,Brand,Jenis Kulit,Masalah Kulit,Kandungan Utama,Alcohol-Free,Fragrance-Free,Non-Comedogenic,Oil Control,Hydrating,Brightening,Anti Acne,Soothing,Anti Aging,Cocok,Image
87,YSB Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary,Avoskin,Kulit Berminyak,"Jerawat aktif, Minyak berlebih, Kemerahan/Inflamasi, Kusam","Tea Tree, Witch Hazel, Glycolic Acid, Rosemary Extract",1,1,1,1,1,1,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary.png
88,YSB Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary,Avoskin,Kulit Kombinasi,"Jerawat aktif, Minyak berlebih, Kemerahan/Inflamasi, Kusam","Tea Tree, Witch Hazel, Glycolic Acid, Rosemary Extract",1,1,1,1,1,1,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary.png
89,YSB Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary,Avoskin,Kulit Sensitif,"Jerawat aktif, Minyak berlebih, Kemerahan/Inflamasi, Kusam","Tea Tree, Witch Hazel, Glycolic Acid, Rosemary Extract",1,1,1,1,1,1,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary.png
90,YSB Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary,Avoskin,Kulit Berjerawat,"Jerawat aktif, Minyak berlebih, Kemerahan/Inflamasi, Kusam","Tea Tree, Witch Hazel, Glycolic Acid, Rosemary Extract",1,1,1,1,1,1,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary.png
91,YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide,Avoskin,Kulit Normal,"Jerawat, Bekas jerawat, Kering di area tertentu, Kemerahan","Spirulina, Witch Hazel, Glycolic Acid, Niacinamide",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide.png
92,YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide,Avoskin,Kulit Kering,"Jerawat, Bekas jerawat, Kering di area tertentu, Kemerahan","Spirulina, Witch Hazel, Glycolic Acid, Niacinamide",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide.png
93,YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide,Avoskin,Kulit Berminyak,"Jerawat, Bekas jerawat, Kering di area tertentu, Kemerahan","Spirulina, Witch Hazel, Glycolic Acid, Niacinamide",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide.png
94,YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide,Avoskin,Kulit Kombinasi,"Jerawat, Bekas jerawat, Kering di area tertentu, Kemerahan","Spirulina, Witch Hazel, Glycolic Acid, Niacinamide",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide.png
95,YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide,Avoskin,Kulit Sensitif,"Jerawat, Bekas jerawat, Kering di area tertentu, Kemerahan","Spirulina, Witch Hazel, Glycolic Acid, Niacinamide",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide.png
96,YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide,Avoskin,Kulit Berjerawat,"Jerawat, Bekas jerawat, Kering di area tertentu, Kemerahan","Spirulina, Witch Hazel, Glycolic Acid, Niacinamide",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Spirulina + Witch Hazel + Glycolic Acid + Niacinamide.png
97,YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice,Avoskin,Kulit Normal,"Hiperpigmentasi, Noda hitam, Warna kulit tidak merata, Kusam, Iritasi ringan","Kojic Acid 1%, Glycolic Acid, Soybean, Licorice",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice.png
98,YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice,Avoskin,Kulit Berjerawat,"Hiperpigmentasi, Noda hitam, Warna kulit tidak merata, Kusam, Iritasi ringan","Kojic Acid 1%, Glycolic Acid, Soybean, Licorice",1,1,1,0,1,1,0,1,0,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice.png
99,YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice,Avoskin,Kulit Kering,"Hiperpigmentasi, Noda hitam, Warna kulit tidak merata, Kusam, Iritasi ringan","Kojic Acid 1%, Glycolic Acid, Soybean, Licorice",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice.png
100,YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice,Avoskin,Kulit Berminyak,"Hiperpigmentasi, Noda hitam, Warna kulit tidak merata, Kusam, Iritasi ringan","Kojic Acid 1%, Glycolic Acid, Soybean, Licorice",1,1,1,0,1,1,0,1,0,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice.png
101,YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice,Avoskin,Kulit Kombinasi,"Hiperpigmentasi, Noda hitam, Warna kulit tidak merata, Kusam, Iritasi ringan","Kojic Acid 1%, Glycolic Acid, Soybean, Licorice",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice.png
102,YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice,Avoskin,Kulit Sensitif,"Hiperpigmentasi, Noda hitam, Warna kulit tidak merata, Kusam, Iritasi ringan","Kojic Acid 1%, Glycolic Acid, Soybean, Licorice",1,1,1,0,1,1,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Kojic Acid 1% + Glycolic Acid + Soybean + Licorice.png
103,YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract,Avoskin,Kulit Normal,"Jerawat, Sensitif, Peradangan ringan, Skin barrier rusak","Mandelic Acid 5%, Panthenol, Perilla Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract.png
104,YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract,Avoskin,Kulit Kering,"Jerawat, Sensitif, Peradangan ringan, Skin barrier rusak","Mandelic Acid 5%, Panthenol, Perilla Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract.png
105,YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract,Avoskin,Kulit Berminyak,"Jerawat, Sensitif, Peradangan ringan, Skin barrier rusak","Mandelic Acid 5%, Panthenol, Perilla Extract",1,1,1,0,1,1,1,1,1,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract.png
106,YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract,Avoskin,Kulit Kombinasi,"Jerawat, Sensitif, Peradangan ringan, Skin barrier rusak","Mandelic Acid 5%, Panthenol, Perilla Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract.png
107,YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract,Avoskin,Kulit Sensitif,"Jerawat, Sensitif, Peradangan ringan, Skin barrier rusak","Mandelic Acid 5%, Panthenol, Perilla Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract.png
108,YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract,Avoskin,Kulit Berjerawat,"Jerawat, Sensitif, Peradangan ringan, Skin barrier rusak","Mandelic Acid 5%, Panthenol, Perilla Extract",1,1,1,0,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Mandelic Acid 5% + Panthenol + Perilla Extract.png
109,YSB Serum Panthenol 5% + Mugwort + Cica,Avoskin,Kulit Normal,"Dehidrasi, Tekstur kulit kasar, Garis halus ringan, Kemerahan","Panthenol 5%, Mugwort Extract, Cica Extract",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Panthenol 5% + Mugwort + Cica.png
110,YSB Serum Panthenol 5% + Mugwort + Cica,Avoskin,Kulit Kering,"Dehidrasi, Tekstur kulit kasar, Garis halus ringan, Kemerahan","Panthenol 5%, Mugwort Extract, Cica Extract",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Panthenol 5% + Mugwort + Cica.png
111,YSB Serum Panthenol 5% + Mugwort + Cica,Avoskin,Kulit Berminyak,"Dehidrasi, Tekstur kulit kasar, Garis halus ringan, Kemerahan","Panthenol 5%, Mugwort Extract, Cica Extract",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Panthenol 5% + Mugwort + Cica.png
112,YSB Serum Panthenol 5% + Mugwort + Cica,Avoskin,Kulit Kombinasi,"Dehidrasi, Tekstur kulit kasar, Garis halus ringan, Kemerahan","Panthenol 5%, Mugwort Extract, Cica Extract",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Panthenol 5% + Mugwort + Cica.png
113,YSB Serum Panthenol 5% + Mugwort + Cica,Avoskin,Kulit Sensitif,"Dehidrasi, Tekstur kulit kasar, Garis halus ringan, Kemerahan","Panthenol 5%, Mugwort Extract, Cica Extract",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Panthenol 5% + Mugwort + Cica.png
114,YSB Serum Panthenol 5% + Mugwort + Cica,Avoskin,Kulit Berjerawat,"Dehidrasi, Tekstur kulit kasar, Garis halus ringan, Kemerahan","Panthenol 5%, Mugwort Extract, Cica Extract",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Panthenol 5% + Mugwort + Cica.png
115,YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange,Avoskin,Kulit Normal,"Kusam, Warna kulit tidak merata, Penuaan dini","Vitamin C 3%, Niacinamide 2%, Mandarin Orange Fruit Extract",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange Fruit Extract.png
116,YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange,Avoskin,Kulit Kering,"Kusam, Warna kulit tidak merata, Penuaan dini","Vitamin C 3%, Niacinamide 2%, Mandarin Orange Fruit Extract",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange Fruit Extract.png
117,YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange,Avoskin,Kulit Berminyak,"Kusam, Warna kulit tidak merata, Penuaan dini","Vitamin C 3%, Niacinamide 2%, Mandarin Orange Fruit Extract",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange Fruit Extract.png
118,YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange,Avoskin,Kulit Kombinasi,"Kusam, Warna kulit tidak merata, Penuaan dini","Vitamin C 3%, Niacinamide 2%, Mandarin Orange Fruit Extract",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange Fruit Extract.png
119,YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange,Avoskin,Kulit Sensitif,"Kusam, Warna kulit tidak merata, Penuaan dini","Vitamin C 3%, Niacinamide 2%, Mandarin Orange Fruit Extract",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange Fruit Extract.png
120,YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange,Avoskin,Kulit Berjerawat,"Kusam, Warna kulit tidak merata, Penuaan dini","Vitamin C 3%, Niacinamide 2%, Mandarin Orange Fruit Extract",1,1,1,1,1,1,0,0,0,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Vitamin C 3% + Niacinamide 2% + Mandarin Orange Fruit Extract.png
121,YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2.5%,Avoskin,Kulit Normal,"Bekas jerawat PIE/PIH, Tekstur kulit tidak rata, Pori besar, Minyak berlebih di area T-zone, Kusam, Kemerahan","Azeclair 10%, Kombucha 3%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,0,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2,5%.png"
122,YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2.5%,Avoskin,Kulit Kering,"Bekas jerawat PIE/PIH, Tekstur kulit tidak rata, Pori besar, Minyak berlebih di area T-zone, Kusam, Kemerahan","Azeclair 10%, Kombucha 3%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,0,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2,5%.png"
123,YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2.5%,Avoskin,Kulit Berminyak,"Bekas jerawat PIE/PIH, Tekstur kulit tidak rata, Pori besar, Minyak berlebih di area T-zone, Kusam, Kemerahan","Azeclair 10%, Kombucha 3%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,0,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2,5%.png"
124,YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2.5%,Avoskin,Kulit Kombinasi,"Bekas jerawat PIE/PIH, Tekstur kulit tidak rata, Pori besar, Minyak berlebih di area T-zone, Kusam, Kemerahan","Azeclair 10%, Kombucha 3%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,0,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2,5%.png"
125,YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2.5%,Avoskin,Kulit Sensitif,"Bekas jerawat PIE/PIH, Tekstur kulit tidak rata, Pori besar, Minyak berlebih di area T-zone, Kusam, Kemerahan","Azeclair 10%, Kombucha 3%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,0,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2,5%.png"
126,YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2.5%,Avoskin,Kulit Berjerawat,"Bekas jerawat PIE/PIH, Tekstur kulit tidak rata, Pori besar, Minyak berlebih di area T-zone, Kusam, Kemerahan","Azeclair 10%, Kombucha 3%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,0,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Azeclair 10% + Kombucha 3% + Niacinamide 2,5%.png"
127,YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2.5%,Avoskin,Kulit Normal,"Garis halus Kusam, Elastisitas menurun, Kulit rusak dari radikal bebas","Lactic Acid 10%, Kiwi Fruit 5%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,1,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose.png"
128,YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2.5%,Avoskin,Kulit Kering,"Garis halus Kusam, Elastisitas menurun, Kulit rusak dari radikal bebas","Lactic Acid 10%, Kiwi Fruit 5%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,1,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose.png"
129,YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2.5%,Avoskin,Kulit Berminyak,"Garis halus Kusam, Elastisitas menurun, Kulit rusak dari radikal bebas","Lactic Acid 10%, Kiwi Fruit 5%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,1,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose.png"
130,YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2.5%,Avoskin,Kulit Kombinasi,"Garis halus Kusam, Elastisitas menurun, Kulit rusak dari radikal bebas","Lactic Acid 10%, Kiwi Fruit 5%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,1,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose.png"
131,YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2.5%,Avoskin,Kulit Sensitif,"Garis halus Kusam, Elastisitas menurun, Kulit rusak dari radikal bebas","Lactic Acid 10%, Kiwi Fruit 5%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,1,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose.png"
132,YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2.5%,Avoskin,Kulit Berjerawat,"Garis halus Kusam, Elastisitas menurun, Kulit rusak dari radikal bebas","Lactic Acid 10%, Kiwi Fruit 5%, Niacinamide 2.5%",1,1,1,1,1,1,1,1,1,YES,"C:\project\static\Images\Serum\Avoskin YSB Serum Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose.png"
133,YSB Serum Niacinamide 12% + Centella Asiatica,Avoskin,Kulit Normal,"Kusam, Noda hitam, Garis halus, Jerawat, Iritasi ringan","Niacinamide 12%, Centella Asiatica",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Niacinamide 12% + Centella Asiatica.png
134,YSB Serum Niacinamide 12% + Centella Asiatica,Avoskin,Kulit Kering,"Kusam, Noda hitam, Garis halus, Jerawat, Iritasi ringan","Niacinamide 12%, Centella Asiatica",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Niacinamide 12% + Centella Asiatica.png
135,YSB Serum Niacinamide 12% + Centella Asiatica,Avoskin,Kulit Berminyak,"Kusam, Noda hitam, Garis halus, Jerawat, Iritasi ringan","Niacinamide 12%, Centella Asiatica",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Niacinamide 12% + Centella Asiatica.png
136,YSB Serum Niacinamide 12% + Centella Asiatica,Avoskin,Kulit Kombinasi,"Kusam, Noda hitam, Garis halus, Jerawat, Iritasi ringan","Niacinamide 12%, Centella Asiatica",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Niacinamide 12% + Centella Asiatica.png
137,YSB Serum Niacinamide 12% + Centella Asiatica,Avoskin,Kulit Sensitif,"Kusam, Noda hitam, Garis halus, Jerawat, Iritasi ringan","Niacinamide 12%, Centella Asiatica",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Niacinamide 12% + Centella Asiatica.png
138,YSB Serum Niacinamide 12% + Centella Asiatica,Avoskin,Kulit Berjerawat,"Kusam, Noda hitam, Garis halus, Jerawat, Iritasi ringan","Niacinamide 12%, Centella Asiatica",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Niacinamide 12% + Centella Asiatica.png
139,YSB Serum Marine Collagen 10% + Ginseng Root,Avoskin,Kulit Normal,"Tekstur kulit kasar, Bekas jerawat, Dehidrasi","Marine Collagen 10%, Ginseng Root",1,1,1,0,1,0,0,0,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Marine Collagen 10% + Ginseng Root.png
140,YSB Serum Marine Collagen 10% + Ginseng Root,Avoskin,Kulit Kering,"Tekstur kulit kasar, Bekas jerawat, Dehidrasi","Marine Collagen 10%, Ginseng Root",1,1,1,0,1,0,0,0,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Marine Collagen 10% + Ginseng Root.png
141,YSB Serum Marine Collagen 10% + Ginseng Root,Avoskin,Kulit Berminyak,"Tekstur kulit kasar, Bekas jerawat, Dehidrasi","Marine Collagen 10%, Ginseng Root",1,1,1,0,1,0,0,0,1,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Marine Collagen 10% + Ginseng Root.png
142,YSB Serum Marine Collagen 10% + Ginseng Root,Avoskin,Kulit Kombinasi,"Tekstur kulit kasar, Bekas jerawat, Dehidrasi","Marine Collagen 10%, Ginseng Root",1,1,1,0,1,0,0,0,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Marine Collagen 10% + Ginseng Root.png
143,YSB Serum Marine Collagen 10% + Ginseng Root,Avoskin,Kulit Sensitif,"Tekstur kulit kasar, Bekas jerawat, Dehidrasi","Marine Collagen 10%, Ginseng Root",1,1,1,0,1,0,0,0,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Marine Collagen 10% + Ginseng Root.png
144,YSB Serum Marine Collagen 10% + Ginseng Root,Avoskin,Kulit Berjerawat,"Tekstur kulit kasar, Bekas jerawat, Dehidrasi","Marine Collagen 10%, Ginseng Root",1,1,1,0,1,0,0,0,1,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Marine Collagen 10% + Ginseng Root.png
145,YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea,Avoskin,Kulit Normal,"Kulit kering, Kusam","Hyacross 3%, Green Tea",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea.png
146,YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea,Avoskin,Kulit Kering,"Kulit kering, Kusam","Hyacross 3%, Green Tea",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea.png
147,YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea,Avoskin,Kulit Berminyak,"Kulit kering, Kusam","Hyacross 3%, Green Tea",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea.png
148,YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea,Avoskin,Kulit Kombinasi,"Kulit kering, Kusam","Hyacross 3%, Green Tea",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea.png
149,YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea,Avoskin,Kulit Sensitif,"Kulit kering, Kusam","Hyacross 3%, Green Tea",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea.png
150,YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea,Avoskin,Kulit Berjerawat,"Kulit kering, Kusam","Hyacross 3%, Green Tea",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Ultimate Hyaluron Hyacross 3% + Green Tea.png
151,YSB Serum Alpha Arbutin 3% + Grapeseed,Avoskin,Kulit Normal,"Warna kulit tidak merata, Kusam","Alpha Arbutin 3%, Grapeseed",1,1,1,0,1,1,0,0,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Alpha Arbutin 3% + Grapeseed.png
152,YSB Serum Alpha Arbutin 3% + Grapeseed,Avoskin,Kulit Kering,"Warna kulit tidak merata, Kusam","Alpha Arbutin 3%, Grapeseed",1,1,1,0,1,1,0,0,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Alpha Arbutin 3% + Grapeseed.png
153,YSB Serum Alpha Arbutin 3% + Grapeseed,Avoskin,Kulit Berminyak,"Warna kulit tidak merata, Kusam","Alpha Arbutin 3%, Grapeseed",1,1,1,0,1,1,0,0,1,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Alpha Arbutin 3% + Grapeseed.png
154,YSB Serum Alpha Arbutin 3% + Grapeseed,Avoskin,Kulit Kombinasi,"Warna kulit tidak merata, Kusam","Alpha Arbutin 3%, Grapeseed",1,1,1,0,1,1,0,0,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Alpha Arbutin 3% + Grapeseed.png
155,YSB Serum Alpha Arbutin 3% + Grapeseed,Avoskin,Kulit Sensitif,"Warna kulit tidak merata, Kusam","Alpha Arbutin 3%, Grapeseed",1,1,1,0,1,1,0,0,1,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Alpha Arbutin 3% + Grapeseed.png
156,YSB Serum Alpha Arbutin 3% + Grapeseed,Avoskin,Kulit Berjerawat,"Warna kulit tidak merata, Kusam","Alpha Arbutin 3%, Grapeseed",1,1,1,0,1,1,0,0,1,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Alpha Arbutin 3% + Grapeseed.png
157,YSB Serum Salicylic Acid 2% + Zinc,Avoskin,Kulit Normal,"Jerawat, Komedo, Produksi minyak berlebih","Salicylic Acid 2%, Zinc",1,1,1,1,1,0,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Salicylic Acid 2% + Zinc.png
158,YSB Serum Salicylic Acid 2% + Zinc,Avoskin,Kulit Kering,"Jerawat, Komedo, Produksi minyak berlebih","Salicylic Acid 2%, Zinc",1,1,1,1,1,0,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Salicylic Acid 2% + Zinc.png
159,YSB Serum Salicylic Acid 2% + Zinc,Avoskin,Kulit Berminyak,"Jerawat, Komedo, Produksi minyak berlebih","Salicylic Acid 2%, Zinc",1,1,1,1,1,0,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Salicylic Acid 2% + Zinc.png
160,YSB Serum Salicylic Acid 2% + Zinc,Avoskin,Kulit Kombinasi,"Jerawat, Komedo, Produksi minyak berlebih","Salicylic Acid 2%, Zinc",1,1,1,1,1,0,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Salicylic Acid 2% + Zinc.png
161,YSB Serum Salicylic Acid 2% + Zinc,Avoskin,Kulit Sensitif,"Jerawat, Komedo, Produksi minyak berlebih","Salicylic Acid 2%, Zinc",1,1,1,1,1,0,1,1,0,YES,C:\project\static\Images\Serum\Avoskin YSB Serum Salicylic Acid 2% + Zinc.png
162,YSB Serum Salicylic Acid 2% + Zinc,Avoskin,Kulit Berjerawat,"Jerawat, Komedo, Produksi minyak berlebih","Salicylic Acid 2%, Zinc",1,1,1,1,1,0,1,1,0,NO,C:\project\static\Images\Serum\Avoskin YSB Serum Salicylic Acid 2% + Zinc.png
