No,Nama Produk,Brand,Jenis Kulit,Masalah Kulit,Kandungan Utama,Alcohol-Free,Fragrance-Free,Non-Comedogenic,Oil Control,Hydrating,Brightening,Anti Acne,Soothing,Anti Aging,Cocok,Image
91,YSB Toner Niacinamide + Alpha Arbutin + Kale,Avoskin,Kulit Normal,"Kusam, Flek Ringan, Barrier Lemah","Niacinamide 7%, Alpha Arbutin 1%, Kale",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Avoskin YSB Toner Niacinamide + Alpha Arbutin + Kale.png
92,YSB Toner Niacinamide + Alpha Arbutin + Kale,Avoskin,Kulit Kering,"Kusam, Flek Ringan, Barrier Lemah","Niacinamide 7%, Alpha Arbutin 1%, Kale",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Avoskin YSB Toner Niacinamide + Alpha Arbutin + Kale.png
93,YSB Toner Niacinamide + Alpha Arbutin + Kale,Avoskin,Kulit Kombinasi,"Kusam, Flek Ringan, Barrier Lemah","Niacinamide 7%, Alpha Arbutin 1%, Kale",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Avoskin YSB Toner Niacinamide + Alpha Arbutin + Kale.png
94,YSB Toner Niacinamide + Alpha Arbutin + Kale,Avoskin,Kulit Berminyak,"Kusam, Flek Ringan, Barrier Lemah","Niacinamide 7%, Alpha Arbutin 1%, Kale",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Avoskin YSB Toner Niacinamide + Alpha Arbutin + Kale.png
95,YSB Toner Niacinamide + Alpha Arbutin + Kale,Avoskin,Kulit Berjerawat,"Kusam, Flek Ringan, Barrier Lemah","Niacinamide 7%, Alpha Arbutin 1%, Kale",1,1,1,1,1,1,0,0,0,NO,C:\project\static\Images\Toner\Avoskin YSB Toner Niacinamide + Alpha Arbutin + Kale.png
96,YSB Toner Niacinamide + Alpha Arbutin + Kale,Avoskin,Kulit Sensitif,"Kusam, Flek Ringan, Barrier Lemah","Niacinamide 7%, Alpha Arbutin 1%, Kale",1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Avoskin YSB Toner Niacinamide + Alpha Arbutin + Kale.png
97,Marigold Anti-Aging Youth Defense Hydrating Toner,NPURE,Kulit Normal,"Tanda Penuaan, Dehidrasi, Tekstur Kasar","Organic Marigold Extract, 5X Peptides, Vegan DNA Pentavitin, Hyaluronic Acid",1,1,1,0,1,0,0,1,1,YES,C:\project\static\Images\Toner\NPURE Marigold Anti-Aging Youth Defense Hydrating Toner.png
98,Marigold Anti-Aging Youth Defense Hydrating Toner,NPURE,Kulit Kering,"Tanda Penuaan, Dehidrasi, Tekstur Kasar","Organic Marigold Extract, 5X Peptides, Vegan DNA Pentavitin, Hyaluronic Acid",1,1,1,0,1,0,0,1,1,YES,C:\project\static\Images\Toner\NPURE Marigold Anti-Aging Youth Defense Hydrating Toner.png
99,Marigold Anti-Aging Youth Defense Hydrating Toner,NPURE,Kulit Kombinasi,"Tanda Penuaan, Dehidrasi, Tekstur Kasar","Organic Marigold Extract, 5X Peptides, Vegan DNA Pentavitin, Hyaluronic Acid",1,1,1,0,1,0,0,1,1,YES,C:\project\static\Images\Toner\NPURE Marigold Anti-Aging Youth Defense Hydrating Toner.png
100,Marigold Anti-Aging Youth Defense Hydrating Toner,NPURE,Kulit Berminyak,"Tanda Penuaan, Dehidrasi, Tekstur Kasar","Organic Marigold Extract, 5X Peptides, Vegan DNA Pentavitin, Hyaluronic Acid",1,1,1,0,1,0,0,1,1,NO,C:\project\static\Images\Toner\NPURE Marigold Anti-Aging Youth Defense Hydrating Toner.png
101,Marigold Anti-Aging Youth Defense Hydrating Toner,NPURE,Kulit Berjerawat,"Tanda Penuaan, Dehidrasi, Tekstur Kasar","Organic Marigold Extract, 5X Peptides, Vegan DNA Pentavitin, Hyaluronic Acid",1,1,1,0,1,0,0,1,1,NO,C:\project\static\Images\Toner\NPURE Marigold Anti-Aging Youth Defense Hydrating Toner.png
102,Marigold Anti-Aging Youth Defense Hydrating Toner,NPURE,Kulit Sensitif,"Tanda Penuaan, Dehidrasi, Tekstur Kasar","Organic Marigold Extract, 5X Peptides, Vegan DNA Pentavitin, Hyaluronic Acid",1,1,1,0,1,0,0,1,1,YES,C:\project\static\Images\Toner\NPURE Marigold Anti-Aging Youth Defense Hydrating Toner.png
103,Licorice Milky Spotlight Toner,NPURE,Kulit Normal,"Kusam, Minyak Berlebih, Pori Besar, Blackhead",97% Galactomyces Ferment Filtrate,1,1,1,0,1,1,1,0,0,YES,C:\project\static\Images\Toner\NPURE Licorice Milky Spotlight Toner.png
104,Licorice Milky Spotlight Toner,NPURE,Kulit Kering,"Kusam, Minyak Berlebih, Pori Besar, Blackhead",97% Galactomyces Ferment Filtrate,1,1,1,0,1,1,1,0,0,YES,C:\project\static\Images\Toner\NPURE Licorice Milky Spotlight Toner.png
105,Licorice Milky Spotlight Toner,NPURE,Kulit Kombinasi,"Kusam, Minyak Berlebih, Pori Besar, Blackhead",97% Galactomyces Ferment Filtrate,1,1,1,0,1,1,1,0,0,YES,C:\project\static\Images\Toner\NPURE Licorice Milky Spotlight Toner.png
106,Licorice Milky Spotlight Toner,NPURE,Kulit Berminyak,"Kusam, Minyak Berlebih, Pori Besar, Blackhead",97% Galactomyces Ferment Filtrate,1,1,1,0,1,1,1,0,0,NO,C:\project\static\Images\Toner\NPURE Licorice Milky Spotlight Toner.png
107,Licorice Milky Spotlight Toner,NPURE,Kulit Berjerawat,"Kusam, Minyak Berlebih, Pori Besar, Blackhead",97% Galactomyces Ferment Filtrate,1,1,1,0,1,1,1,0,0,YES,C:\project\static\Images\Toner\NPURE Licorice Milky Spotlight Toner.png
108,Licorice Milky Spotlight Toner,NPURE,Kulit Sensitif,"Kusam, Minyak Berlebih, Pori Besar, Blackhead",97% Galactomyces Ferment Filtrate,1,1,1,0,1,1,1,0,0,YES,C:\project\static\Images\Toner\NPURE Licorice Milky Spotlight Toner.png
109,Noni Probiotics Balance Me Fine Toner,NPURE,Kulit Normal,"Dehidrasi, Barrier Lemah, Kemerahan","61% Natural Noni, Probiotics 9 Complex, Chamomile, Bisabolol, Betaine, Allantoin, Ceramide NP",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Toner\NPURE Noni Probiotics Balance Me Fine Toner.png
110,Noni Probiotics Balance Me Fine Toner,NPURE,Kulit Kering,"Dehidrasi, Barrier Lemah, Kemerahan","61% Natural Noni, Probiotics 9 Complex, Chamomile, Bisabolol, Betaine, Allantoin, Ceramide NP",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Toner\NPURE Noni Probiotics Balance Me Fine Toner.png
111,Noni Probiotics Balance Me Fine Toner,NPURE,Kulit Kombinasi,"Dehidrasi, Barrier Lemah, Kemerahan","61% Natural Noni, Probiotics 9 Complex, Chamomile, Bisabolol, Betaine, Allantoin, Ceramide NP",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Toner\NPURE Noni Probiotics Balance Me Fine Toner.png
112,Noni Probiotics Balance Me Fine Toner,NPURE,Kulit Berminyak,"Dehidrasi, Barrier Lemah, Kemerahan","61% Natural Noni, Probiotics 9 Complex, Chamomile, Bisabolol, Betaine, Allantoin, Ceramide NP",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Toner\NPURE Noni Probiotics Balance Me Fine Toner.png
113,Noni Probiotics Balance Me Fine Toner,NPURE,Kulit Berjerawat,"Dehidrasi, Barrier Lemah, Kemerahan","61% Natural Noni, Probiotics 9 Complex, Chamomile, Bisabolol, Betaine, Allantoin, Ceramide NP",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Toner\NPURE Noni Probiotics Balance Me Fine Toner.png
114,Noni Probiotics Balance Me Fine Toner,NPURE,Kulit Sensitif,"Dehidrasi, Barrier Lemah, Kemerahan","61% Natural Noni, Probiotics 9 Complex, Chamomile, Bisabolol, Betaine, Allantoin, Ceramide NP",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Toner\NPURE Noni Probiotics Balance Me Fine Toner.png
115,Centella Asiatica Acne Clear Toner,NPURE,Kulit Normal,"Minyak Berlebih, Jerawat, Kemerahan, Skin barrier lemah","Real Centella Leaves, Green Tea, Mix Fruit Extract, Vit B3, Tranexamic Acid",1,1,1,1,0,1,1,1,0,YES,C:\project\static\Images\Toner\NPURE Centella Asiatica Acne Clear Hydrating & Calming Toner.png
116,Centella Asiatica Acne Clear Toner,NPURE,Kulit Kering,"Minyak Berlebih, Jerawat, Kemerahan, Skin barrier lemah","Real Centella Leaves, Green Tea, Mix Fruit Extract, Vit B3, Tranexamic Acid",1,1,1,1,0,1,1,1,0,NO,C:\project\static\Images\Toner\NPURE Centella Asiatica Acne Clear Hydrating & Calming Toner.png
117,Centella Asiatica Acne Clear Toner,NPURE,Kulit Kombinasi,"Minyak Berlebih, Jerawat, Kemerahan, Skin barrier lemah","Real Centella Leaves, Green Tea, Mix Fruit Extract, Vit B3, Tranexamic Acid",1,1,1,1,0,1,1,1,0,YES,C:\project\static\Images\Toner\NPURE Centella Asiatica Acne Clear Hydrating & Calming Toner.png
118,Centella Asiatica Acne Clear Toner,NPURE,Kulit Berminyak,"Minyak Berlebih, Jerawat, Kemerahan, Skin barrier lemah","Real Centella Leaves, Green Tea, Mix Fruit Extract, Vit B3, Tranexamic Acid",1,1,1,1,0,1,1,1,0,YES,C:\project\static\Images\Toner\NPURE Centella Asiatica Acne Clear Hydrating & Calming Toner.png
119,Centella Asiatica Acne Clear Toner,NPURE,Kulit Berjerawat,"Minyak Berlebih, Jerawat, Kemerahan, Skin barrier lemah","Real Centella Leaves, Green Tea, Mix Fruit Extract, Vit B3, Tranexamic Acid",1,1,1,1,0,1,1,1,0,YES,C:\project\static\Images\Toner\NPURE Centella Asiatica Acne Clear Hydrating & Calming Toner.png
120,Centella Asiatica Acne Clear Toner,NPURE,Kulit Sensitif,"Minyak Berlebih, Jerawat, Kemerahan, Skin barrier lemah","Real Centella Leaves, Green Tea, Mix Fruit Extract, Vit B3, Tranexamic Acid",1,1,1,1,0,1,1,1,0,YES,C:\project\static\Images\Toner\NPURE Centella Asiatica Acne Clear Hydrating & Calming Toner.png
121,Polypeptide Fresh Vitality Toner,Azarine,Kulit Normal,"Tanda Penuaan, Flek Hitam, Garis Halus, Kusam","Polypeptides, HPR, Kombucha, Sodium Hyaluronate",1,1,1,0,1,1,0,0,1,YES,C:\project\static\Images\Toner\Azarine Polypeptide Fresh Vitality Toner.png
122,Polypeptide Fresh Vitality Toner,Azarine,Kulit Kering,"Tanda Penuaan, Flek Hitam, Garis Halus, Kusam","Polypeptides, HPR, Kombucha, Sodium Hyaluronate",1,1,1,0,1,1,0,0,1,YES,C:\project\static\Images\Toner\Azarine Polypeptide Fresh Vitality Toner.png
123,Polypeptide Fresh Vitality Toner,Azarine,Kulit Kombinasi,"Tanda Penuaan, Flek Hitam, Garis Halus, Kusam","Polypeptides, HPR, Kombucha, Sodium Hyaluronate",1,1,1,0,1,1,0,0,1,YES,C:\project\static\Images\Toner\Azarine Polypeptide Fresh Vitality Toner.png
124,Polypeptide Fresh Vitality Toner,Azarine,Kulit Berminyak,"Tanda Penuaan, Flek Hitam, Garis Halus, Kusam","Polypeptides, HPR, Kombucha, Sodium Hyaluronate",1,1,1,0,1,1,0,0,1,NO,C:\project\static\Images\Toner\Azarine Polypeptide Fresh Vitality Toner.png
125,Polypeptide Fresh Vitality Toner,Azarine,Kulit Berjerawat,"Tanda Penuaan, Flek Hitam, Garis Halus, Kusam","Polypeptides, HPR, Kombucha, Sodium Hyaluronate",1,1,1,0,1,1,0,0,1,NO,C:\project\static\Images\Toner\Azarine Polypeptide Fresh Vitality Toner.png
126,Polypeptide Fresh Vitality Toner,Azarine,Kulit Sensitif,"Tanda Penuaan, Flek Hitam, Garis Halus, Kusam","Polypeptides, HPR, Kombucha, Sodium Hyaluronate",1,1,1,0,1,1,0,0,1,YES,C:\project\static\Images\Toner\Azarine Polypeptide Fresh Vitality Toner.png
127,Daily Beginner Exfoliating Toner,Azarine,Kulit Normal,"Sel Kulit Mati, Tekstur Kasar, Flek Hitam, Kusam","Lactic Acid, Salicylic Acid, Allantoin, Potassium Azeloyl Diglycinate",1,1,1,1,0,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Daily Beginner Exfoliating Toner.png
128,Daily Beginner Exfoliating Toner,Azarine,Kulit Kering,"Sel Kulit Mati, Tekstur Kasar, Flek Hitam, Kusam","Lactic Acid, Salicylic Acid, Allantoin, Potassium Azeloyl Diglycinate",1,1,1,1,0,1,1,1,1,NO,C:\project\static\Images\Toner\Azarine Daily Beginner Exfoliating Toner.png
129,Daily Beginner Exfoliating Toner,Azarine,Kulit Kombinasi,"Sel Kulit Mati, Tekstur Kasar, Flek Hitam, Kusam","Lactic Acid, Salicylic Acid, Allantoin, Potassium Azeloyl Diglycinate",1,1,1,1,0,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Daily Beginner Exfoliating Toner.png
130,Daily Beginner Exfoliating Toner,Azarine,Kulit Berminyak,"Sel Kulit Mati, Tekstur Kasar, Flek Hitam, Kusam","Lactic Acid, Salicylic Acid, Allantoin, Potassium Azeloyl Diglycinate",1,1,1,1,0,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Daily Beginner Exfoliating Toner.png
131,Daily Beginner Exfoliating Toner,Azarine,Kulit Berjerawat,"Sel Kulit Mati, Tekstur Kasar, Flek Hitam, Kusam","Lactic Acid, Salicylic Acid, Allantoin, Potassium Azeloyl Diglycinate",1,1,1,1,0,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Daily Beginner Exfoliating Toner.png
132,Daily Beginner Exfoliating Toner,Azarine,Kulit Sensitif,"Sel Kulit Mati, Tekstur Kasar, Flek Hitam, Kusam","Lactic Acid, Salicylic Acid, Allantoin, Potassium Azeloyl Diglycinate",1,1,1,1,0,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Daily Beginner Exfoliating Toner.png
133,Multi Acids Glowing Toner,Azarine,Kulit Normal,"Kusam, Flek Hitam, Bekas Jerawat, Tanda Penuaan","Mandelic Acid, Tranexamic Acid, Aloe Vera, Terminalia Ferdinandiana",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Multi Acids Glowing Toner.png
134,Multi Acids Glowing Toner,Azarine,Kulit Kering,"Kusam, Flek Hitam, Bekas Jerawat, Tanda Penuaan","Mandelic Acid, Tranexamic Acid, Aloe Vera, Terminalia Ferdinandiana",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Multi Acids Glowing Toner.png
135,Multi Acids Glowing Toner,Azarine,Kulit Kombinasi,"Kusam, Flek Hitam, Bekas Jerawat, Tanda Penuaan","Mandelic Acid, Tranexamic Acid, Aloe Vera, Terminalia Ferdinandiana",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Multi Acids Glowing Toner.png
136,Multi Acids Glowing Toner,Azarine,Kulit Berminyak,"Kusam, Flek Hitam, Bekas Jerawat, Tanda Penuaan","Mandelic Acid, Tranexamic Acid, Aloe Vera, Terminalia Ferdinandiana",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Multi Acids Glowing Toner.png
137,Multi Acids Glowing Toner,Azarine,Kulit Berjerawat,"Kusam, Flek Hitam, Bekas Jerawat, Tanda Penuaan","Mandelic Acid, Tranexamic Acid, Aloe Vera, Terminalia Ferdinandiana",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Multi Acids Glowing Toner.png
138,Multi Acids Glowing Toner,Azarine,Kulit Sensitif,"Kusam, Flek Hitam, Bekas Jerawat, Tanda Penuaan","Mandelic Acid, Tranexamic Acid, Aloe Vera, Terminalia Ferdinandiana",1,1,1,1,1,1,1,1,1,YES,C:\project\static\Images\Toner\Azarine Multi Acids Glowing Toner.png
139,Moisture Rich Hydrating Toner,Azarine,Kulit Normal,"Dehidrasi, Kelelahan Kulit, Blue Light Damage","Ice Plant Extract, Aquaxyl, Hyaluronic Acid, Synchrolife",1,1,1,0,1,0,0,1,1,YES,C:\project\static\Images\Toner\Azarine Moisture Rich Hydrating Toner.png
140,Moisture Rich Hydrating Toner,Azarine,Kulit Kering,"Dehidrasi, Kelelahan Kulit, Blue Light Damage","Ice Plant Extract, Aquaxyl, Hyaluronic Acid, Synchrolife",1,1,1,0,1,0,0,1,1,YES,C:\project\static\Images\Toner\Azarine Moisture Rich Hydrating Toner.png
141,Moisture Rich Hydrating Toner,Azarine,Kulit Kombinasi,"Dehidrasi, Kelelahan Kulit, Blue Light Damage","Ice Plant Extract, Aquaxyl, Hyaluronic Acid, Synchrolife",1,1,1,0,1,0,0,1,1,YES,C:\project\static\Images\Toner\Azarine Moisture Rich Hydrating Toner.png
142,Moisture Rich Hydrating Toner,Azarine,Kulit Berminyak,"Dehidrasi, Kelelahan Kulit, Blue Light Damage","Ice Plant Extract, Aquaxyl, Hyaluronic Acid, Synchrolife",1,1,1,0,1,0,0,1,1,NO,C:\project\static\Images\Toner\Azarine Moisture Rich Hydrating Toner.png
143,Moisture Rich Hydrating Toner,Azarine,Kulit Berjerawat,"Dehidrasi, Kelelahan Kulit, Blue Light Damage","Ice Plant Extract, Aquaxyl, Hyaluronic Acid, Synchrolife",1,1,1,0,1,0,0,1,1,NO,C:\project\static\Images\Toner\Azarine Moisture Rich Hydrating Toner.png
144,Moisture Rich Hydrating Toner,Azarine,Kulit Sensitif,"Dehidrasi, Kelelahan Kulit, Blue Light Damage","Ice Plant Extract, Aquaxyl, Hyaluronic Acid, Synchrolife",1,1,1,0,1,0,1,1,1,YES,C:\project\static\Images\Toner\Azarine Moisture Rich Hydrating Toner.png
145,Mild Purifying Toner,Azarine,Kulit Normal,"Acne Ringan, Minyak Berlebih, Komedo, Pori Besar","Succinic Acid, Bakuchiol, Centella Asiatica, Cinnamon Bark Extract",1,1,1,1,0,0,1,1,0,YES,C:\project\static\Images\Toner\Azarine Mild Purifying Toner.png
146,Mild Purifying Toner,Azarine,Kulit Kering,"Acne Ringan, Minyak Berlebih, Komedo, Pori Besar","Succinic Acid, Bakuchiol, Centella Asiatica, Cinnamon Bark Extract",1,1,1,1,0,0,1,1,0,NO,C:\project\static\Images\Toner\Azarine Mild Purifying Toner.png
147,Mild Purifying Toner,Azarine,Kulit Kombinasi,"Acne Ringan, Minyak Berlebih, Komedo, Pori Besar","Succinic Acid, Bakuchiol, Centella Asiatica, Cinnamon Bark Extract",1,1,1,1,0,0,1,1,0,YES,C:\project\static\Images\Toner\Azarine Mild Purifying Toner.png
148,Mild Purifying Toner,Azarine,Kulit Berminyak,"Acne Ringan, Minyak Berlebih, Komedo, Pori Besar","Succinic Acid, Bakuchiol, Centella Asiatica, Cinnamon Bark Extract",1,1,1,1,0,0,1,1,0,YES,C:\project\static\Images\Toner\Azarine Mild Purifying Toner.png
149,Mild Purifying Toner,Azarine,Kulit Berjerawat,"Acne Ringan, Minyak Berlebih, Komedo, Pori Besar","Succinic Acid, Bakuchiol, Centella Asiatica, Cinnamon Bark Extract",1,1,1,1,0,0,1,1,0,YES,C:\project\static\Images\Toner\Azarine Mild Purifying Toner.png
150,Mild Purifying Toner,Azarine,Kulit Sensitif,"Acne Ringan, Minyak Berlebih, Komedo, Pori Besar","Succinic Acid, Bakuchiol, Centella Asiatica, Cinnamon Bark Extract",1,1,1,1,0,0,1,1,0,YES,C:\project\static\Images\Toner\Azarine Mild Purifying Toner.png
151,Radiant Glow Brightening Essence Toner,Elsheskin,Kulit Normal,"Kusam, Warna Kulit Tidak Merata, Noda Hitam",17x Brightening Booster,1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Elsheskin Radiant Glow Brightening Essence Toner.png
152,Radiant Glow Brightening Essence Toner,Elsheskin,Kulit Kering,"Kusam, Warna Kulit Tidak Merata, Noda Hitam",17x Brightening Booster,1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Elsheskin Radiant Glow Brightening Essence Toner.png
153,Radiant Glow Brightening Essence Toner,Elsheskin,Kulit Kombinasi,"Kusam, Warna Kulit Tidak Merata, Noda Hitam",17x Brightening Booster,1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Elsheskin Radiant Glow Brightening Essence Toner.png
154,Radiant Glow Brightening Essence Toner,Elsheskin,Kulit Berminyak,"Kusam, Warna Kulit Tidak Merata, Noda Hitam",17x Brightening Booster,1,1,1,1,1,1,0,0,0,YES,C:\project\static\Images\Toner\Elsheskin Radiant Glow Brightening Essence Toner.png
155,Radiant Glow Brightening Essence Toner,Elsheskin,Kulit Berjerawat,"Kusam, Warna Kulit Tidak Merata, Noda Hitam",17x Brightening Booster,1,1,1,1,1,1,0,0,0,NO,C:\project\static\Images\Toner\Elsheskin Radiant Glow Brightening Essence Toner.png
156,Radiant Glow Brightening Essence Toner,Elsheskin,Kulit Sensitif,"Kusam, Warna Kulit Tidak Merata, Noda Hitam",17x Brightening Booster,1,1,1,1,1,1,0,1,0,YES,C:\project\static\Images\Toner\Elsheskin Radiant Glow Brightening Essence Toner.png
157,Acne Refresh Toner,Elsheskin,Kulit Normal,"Acne, Komedo, Bakteri, pH Tidak Seimbang",Salicylic Acid,1,1,1,1,0,0,1,0,0,YES,C:\project\static\Images\Toner\Elsheskin Acne Refresh Toner.png
158,Acne Refresh Toner,Elsheskin,Kulit Kering,"Acne, Komedo, Bakteri, pH Tidak Seimbang",Salicylic Acid,1,1,1,1,0,0,1,0,0,NO,C:\project\static\Images\Toner\Elsheskin Acne Refresh Toner.png
159,Acne Refresh Toner,Elsheskin,Kulit Kombinasi,"Acne, Komedo, Bakteri, pH Tidak Seimbang",Salicylic Acid,1,1,1,1,0,0,1,0,0,YES,C:\project\static\Images\Toner\Elsheskin Acne Refresh Toner.png
160,Acne Refresh Toner,Elsheskin,Kulit Berminyak,"Acne, Komedo, Bakteri, pH Tidak Seimbang",Salicylic Acid,1,1,1,1,0,0,1,0,0,YES,C:\project\static\Images\Toner\Elsheskin Acne Refresh Toner.png
161,Acne Refresh Toner,Elsheskin,Kulit Berjerawat,"Acne, Komedo, Bakteri, pH Tidak Seimbang",Salicylic Acid,1,1,1,1,0,0,1,0,0,YES,C:\project\static\Images\Toner\Elsheskin Acne Refresh Toner.png
162,Acne Refresh Toner,Elsheskin,Kulit Sensitif,"Acne, Komedo, Bakteri, pH Tidak Seimbang",Salicylic Acid,1,1,1,1,0,0,1,1,0,YES,C:\project\static\Images\Toner\Elsheskin Acne Refresh Toner.png
163,Soothing Skin Toner,Elsheskin,Kulit Normal,"Kemerahan, Irritasi, Barrier Lemah","Centella Asiatica, Polygonum Cuspidatum, Camellia Sinensis, Chamomilla Recutita, Rosmarinus Officinalis",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Toner\Elsheskin Soothing Skin Toner.png
164,Soothing Skin Toner,Elsheskin,Kulit Kering,"Kemerahan, Irritasi, Barrier Lemah","Centella Asiatica, Polygonum Cuspidatum, Camellia Sinensis, Chamomilla Recutita, Rosmarinus Officinalis",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Toner\Elsheskin Soothing Skin Toner.png
165,Soothing Skin Toner,Elsheskin,Kulit Kombinasi,"Kemerahan, Irritasi, Barrier Lemah","Centella Asiatica, Polygonum Cuspidatum, Camellia Sinensis, Chamomilla Recutita, Rosmarinus Officinalis",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Toner\Elsheskin Soothing Skin Toner.png
166,Soothing Skin Toner,Elsheskin,Kulit Berminyak,"Kemerahan, Irritasi, Barrier Lemah","Centella Asiatica, Polygonum Cuspidatum, Camellia Sinensis, Chamomilla Recutita, Rosmarinus Officinalis",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Toner\Elsheskin Soothing Skin Toner.png
167,Soothing Skin Toner,Elsheskin,Kulit Berjerawat,"Kemerahan, Irritasi, Barrier Lemah","Centella Asiatica, Polygonum Cuspidatum, Camellia Sinensis, Chamomilla Recutita, Rosmarinus Officinalis",1,1,1,0,1,0,0,1,0,NO,C:\project\static\Images\Toner\Elsheskin Soothing Skin Toner.png
168,Soothing Skin Toner,Elsheskin,Kulit Sensitif,"Kemerahan, Irritasi, Barrier Lemah","Centella Asiatica, Polygonum Cuspidatum, Camellia Sinensis, Chamomilla Recutita, Rosmarinus Officinalis",1,1,1,0,1,0,0,1,0,YES,C:\project\static\Images\Toner\Elsheskin Soothing Skin Toner.png
169,Truwhite TXA & Zinc Gluconate Brightening Pore Toner,ERHA,Kulit Normal,"Pori Besar, Kusam, Minyak Berlebih, pH Tidak Seimbang","Niacinamide, Tranexamic Acid, Zinc Gluconate, Glycolic Acid, Salix Nigra Bark Extract",1,1,1,1,0,1,0,1,0,YES,C:\project\static\Images\Toner\ERHA Truwhite TXA & Zinc Gluconate Brightening Pore Toner.png
170,Truwhite TXA & Zinc Gluconate Brightening Pore Toner,ERHA,Kulit Kering,"Pori Besar, Kusam, Minyak Berlebih, pH Tidak Seimbang","Niacinamide, Tranexamic Acid, Zinc Gluconate, Glycolic Acid, Salix Nigra Bark Extract",1,1,1,1,0,1,0,1,0,NO,C:\project\static\Images\Toner\ERHA Truwhite TXA & Zinc Gluconate Brightening Pore Toner.png
171,Truwhite TXA & Zinc Gluconate Brightening Pore Toner,ERHA,Kulit Kombinasi,"Pori Besar, Kusam, Minyak Berlebih, pH Tidak Seimbang","Niacinamide, Tranexamic Acid, Zinc Gluconate, Glycolic Acid, Salix Nigra Bark Extract",1,1,1,1,0,1,0,1,0,YES,C:\project\static\Images\Toner\ERHA Truwhite TXA & Zinc Gluconate Brightening Pore Toner.png
172,Truwhite TXA & Zinc Gluconate Brightening Pore Toner,ERHA,Kulit Berminyak,"Pori Besar, Kusam, Minyak Berlebih, pH Tidak Seimbang","Niacinamide, Tranexamic Acid, Zinc Gluconate, Glycolic Acid, Salix Nigra Bark Extract",1,1,1,1,0,1,0,1,0,YES,C:\project\static\Images\Toner\ERHA Truwhite TXA & Zinc Gluconate Brightening Pore Toner.png
173,Truwhite TXA & Zinc Gluconate Brightening Pore Toner,ERHA,Kulit Berjerawat,"Pori Besar, Kusam, Minyak Berlebih, pH Tidak Seimbang","Niacinamide, Tranexamic Acid, Zinc Gluconate, Glycolic Acid, Salix Nigra Bark Extract",1,1,1,1,0,1,0,1,0,NO,C:\project\static\Images\Toner\ERHA Truwhite TXA & Zinc Gluconate Brightening Pore Toner.png
174,Truwhite TXA & Zinc Gluconate Brightening Pore Toner,ERHA,Kulit Sensitif,"Pori Besar, Kusam, Minyak Berlebih, pH Tidak Seimbang","Niacinamide, Tranexamic Acid, Zinc Gluconate, Glycolic Acid, Salix Nigra Bark Extract",1,1,1,1,0,1,0,1,0,YES,C:\project\static\Images\Toner\ERHA Truwhite TXA & Zinc Gluconate Brightening Pore Toner.png
