No,Nama Produk,Brand,Jenis Kulit,Masalah Kulit,Kandungan Utama,Alcohol-Free,Fragrance-Free,Non-Comedogenic,Oil Control,Hydrating,Brightening,Anti Acne,Soothing,Anti Aging,UV Protection,Cocok,Image
72,Skin Buddy Sun Protection SPF 30 PA+++,Emina,Berjerawat,"Sensitif, Iritasi ringan, Kekurangan hidrasi, Paparan UV","Hyaluronic Acid, Calendula Extract, Vitamin E (Tocopheryl Acetate)",1,0,1,1,1,0,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Emina Skin Buddy Sun Protection SPF 30 PA+++.png
73,Sun Battle SPF 35 PA+++ Bright Glow Amino + Vit C Airy Barrier Repair,Emina,Normal,"Kusam, Skin barrier rusak, Paparan UV","Amino + Vit C, Niacinamide, Licorice Root Extract",1,0,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 35 PA +++ Bright Glow Amino + Vit C Airy Barrier Repair.png
74,Sun Battle SPF 35 PA+++ Bright Glow Amino + Vit C Airy Barrier Repair,Emina,Kering,"Kusam, Skin barrier rusak, Paparan UV","Amino + Vit C, Niacinamide, Licorice Root Extract",1,0,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 35 PA +++ Bright Glow Amino + Vit C Airy Barrier Repair.png
75,Sun Battle SPF 35 PA+++ Bright Glow Amino + Vit C Airy Barrier Repair,Emina,Sensitif,"Kusam, Skin barrier rusak, Paparan UV","Amino + Vit C, Niacinamide, Licorice Root Extract",1,0,1,1,1,1,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 35 PA +++ Bright Glow Amino + Vit C Airy Barrier Repair.png
76,Sun Battle SPF 35 PA+++ Bright Glow Amino + Vit C Airy Barrier Repair,Emina,Berminyak,"Kusam, Skin barrier rusak, Paparan UV","Amino + Vit C, Niacinamide, Licorice Root Extract",1,0,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 35 PA +++ Bright Glow Amino + Vit C Airy Barrier Repair.png
77,Sun Battle SPF 35 PA+++ Bright Glow Amino + Vit C Airy Barrier Repair,Emina,Kombinasi,"Kusam, Skin barrier rusak, Paparan UV","Amino + Vit C, Niacinamide, Licorice Root Extract",1,0,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 35 PA +++ Bright Glow Amino + Vit C Airy Barrier Repair.png
78,Sun Battle SPF 35 PA+++ Bright Glow Amino + Vit C Airy Barrier Repair,Emina,Berjerawat,"Kusam, Skin barrier rusak, Paparan UV","Amino + Vit C, Niacinamide, Licorice Root Extract",1,0,1,1,1,1,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 35 PA +++ Bright Glow Amino + Vit C Airy Barrier Repair.png
79,Sun Battle SPF 45 PA+++,Emina,Normal,"Kusam, Paparan UV, Polusi","Grape Leaf Extract, Bisabolol",1,0,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 45 PA+++.png
80,Sun Battle SPF 45 PA+++,Emina,Kering,"Kusam, Paparan UV, Polusi","Grape Leaf Extract, Bisabolol",1,0,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 45 PA+++.png
81,Sun Battle SPF 45 PA+++,Emina,Sensitif,"Kusam, Paparan UV, Polusi","Grape Leaf Extract, Bisabolol",1,0,1,1,1,0,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 45 PA+++.png
82,Sun Battle SPF 45 PA+++,Emina,Berminyak,"Kusam, Paparan UV, Polusi","Grape Leaf Extract, Bisabolol",1,0,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 45 PA+++.png
83,Sun Battle SPF 45 PA+++,Emina,Kombinasi,"Kusam, Paparan UV, Polusi","Grape Leaf Extract, Bisabolol",1,0,1,1,1,0,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 45 PA+++.png
84,Sun Battle SPF 45 PA+++,Emina,Berjerawat,"Kusam, Paparan UV, Polusi","Grape Leaf Extract, Bisabolol",1,0,1,1,1,0,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Emina Sun Battle SPF 45 PA+++.png
85,The Great Shield Sun-Essence SPF 50 PA++++,Avoskin,Normal,"Pori besar, Kusam, Paparan UV","Silica, Allantoin, Chamomile Flower Extract, Sodium Hyaluronate, Ethyl Ascorbic Acid",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield Sun-Essence SPF 50 PA++++.png
86,The Great Shield Sun-Essence SPF 50 PA++++,Avoskin,Kering,"Pori besar, Kusam, Paparan UV","Silica, Allantoin, Chamomile Flower Extract, Sodium Hyaluronate, Ethyl Ascorbic Acid",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield Sun-Essence SPF 50 PA++++.png
87,The Great Shield Sun-Essence SPF 50 PA++++,Avoskin,Sensitif,"Pori besar, Kusam, Paparan UV","Silica, Allantoin, Chamomile Flower Extract, Sodium Hyaluronate, Ethyl Ascorbic Acid",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield Sun-Essence SPF 50 PA++++.png
88,The Great Shield Sun-Essence SPF 50 PA++++,Avoskin,Berminyak,"Pori besar, Kusam, Paparan UV","Silica, Allantoin, Chamomile Flower Extract, Sodium Hyaluronate, Ethyl Ascorbic Acid",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield Sun-Essence SPF 50 PA++++.png
89,The Great Shield Sun-Essence SPF 50 PA++++,Avoskin,Kombinasi,"Pori besar, Kusam, Paparan UV","Silica, Allantoin, Chamomile Flower Extract, Sodium Hyaluronate, Ethyl Ascorbic Acid",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield Sun-Essence SPF 50 PA++++.png
90,The Great Shield Sun-Essence SPF 50 PA++++,Avoskin,Berjerawat,"Pori besar, Kusam, Paparan UV","Silica, Allantoin, Chamomile Flower Extract, Sodium Hyaluronate, Ethyl Ascorbic Acid",1,1,1,1,1,1,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Avoskin The Great Shield Sun-Essence SPF 50 PA++++.png
91,YSB Shield of Sun Essence SPF 50 PA++++,Avoskin,Normal,"Kulit kusam, Iritasi ringan, Kering, Paparan UV","Sodium Hyaluronate, Allantoin, Ethyl Ascorbic Acid, Chamomile Flower Extract",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin YSB Shield of Sun Essence SPF 50 PA++++.png
92,YSB Shield of Sun Essence SPF 50 PA++++,Avoskin,Kering,"Kulit kusam, Iritasi ringan, Kering, Paparan UV","Sodium Hyaluronate, Allantoin, Ethyl Ascorbic Acid, Chamomile Flower Extract",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin YSB Shield of Sun Essence SPF 50 PA++++.png
93,YSB Shield of Sun Essence SPF 50 PA++++,Avoskin,Sensitif,"Kulit kusam, Iritasi ringan, Kering, Paparan UV","Sodium Hyaluronate, Allantoin, Ethyl Ascorbic Acid, Chamomile Flower Extract",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin YSB Shield of Sun Essence SPF 50 PA++++.png
94,YSB Shield of Sun Essence SPF 50 PA++++,Avoskin,Berminyak,"Kulit kusam, Iritasi ringan, Kering, Paparan UV","Sodium Hyaluronate, Allantoin, Ethyl Ascorbic Acid, Chamomile Flower Extract",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin YSB Shield of Sun Essence SPF 50 PA++++.png
95,YSB Shield of Sun Essence SPF 50 PA++++,Avoskin,Kombinasi,"Kulit kusam, Iritasi ringan, Kering, Paparan UV","Sodium Hyaluronate, Allantoin, Ethyl Ascorbic Acid, Chamomile Flower Extract",1,1,1,1,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin YSB Shield of Sun Essence SPF 50 PA++++.png
96,YSB Shield of Sun Essence SPF 50 PA++++,Avoskin,Berjerawat,"Kulit kusam, Iritasi ringan, Kering, Paparan UV","Sodium Hyaluronate, Allantoin, Ethyl Ascorbic Acid, Chamomile Flower Extract",1,1,1,1,1,1,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Avoskin YSB Shield of Sun Essence SPF 50 PA++++.png
97,The Great Shield SPF 50 PA++++,Avoskin,Normal,"Kusam, Paparan UV, Polusi","Zinc Oxide, Niacinamide, Centella Asiatica, Vitamin C",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield SPF 50 PA++++.png
98,The Great Shield SPF 50 PA++++,Avoskin,Kering,"Kusam, Paparan UV, Polusi","Zinc Oxide, Niacinamide, Centella Asiatica, Vitamin C",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield SPF 50 PA++++.png
99,The Great Shield SPF 50 PA++++,Avoskin,Sensitif,"Kusam, Paparan UV, Polusi","Zinc Oxide, Niacinamide, Centella Asiatica, Vitamin C",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield SPF 50 PA++++.png
100,The Great Shield SPF 50 PA++++,Avoskin,Berminyak,"Kusam, Paparan UV, Polusi","Zinc Oxide, Niacinamide, Centella Asiatica, Vitamin C",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield SPF 50 PA++++.png
101,The Great Shield SPF 50 PA++++,Avoskin,Kombinasi,"Kusam, Paparan UV, Polusi","Zinc Oxide, Niacinamide, Centella Asiatica, Vitamin C",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield SPF 50 PA++++.png
102,The Great Shield SPF 50 PA++++,Avoskin,Berjerawat,"Kusam, Paparan UV, Polusi","Zinc Oxide, Niacinamide, Centella Asiatica, Vitamin C",1,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Avoskin The Great Shield SPF 50 PA++++.png
103,Cica Beat The Sun Spray,NPURE,Normal,"Kulit terpapar sinar UV, Kusam, Skin barrier rusak","5X UV Protection, Organic Centella Extract, Ceramide",1,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Spray.png
104,Cica Beat The Sun Spray,NPURE,Kering,"Kulit terpapar sinar UV, Kusam, Skin barrier rusak","5X UV Protection, Organic Centella Extract, Ceramide",1,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Spray.png
105,Cica Beat The Sun Spray,NPURE,Sensitif,"Kulit terpapar sinar UV, Kusam, Skin barrier rusak","5X UV Protection, Organic Centella Extract, Ceramide",1,0,1,1,1,0,1,1,0,YES,NO,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Spray.png
106,Cica Beat The Sun Spray,NPURE,Berminyak,"Kulit terpapar sinar UV, Kusam, Skin barrier rusak","5X UV Protection, Organic Centella Extract, Ceramide",1,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Spray.png
107,Cica Beat The Sun Spray,NPURE,Kombinasi,"Kulit terpapar sinar UV, Kusam, Skin barrier rusak","5X UV Protection, Organic Centella Extract, Ceramide",1,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Spray.png
108,Cica Beat The Sun Spray,NPURE,Berjerawat,"Kulit terpapar sinar UV, Kusam, Skin barrier rusak","5X UV Protection, Organic Centella Extract, Ceramide",1,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Spray.png
109,Cica Beat The Sun Matte,NPURE,Normal,"Minyak berlebih, Sensitif, Kusam, Paparan UV, Flek hitam","Organic Centella Asiatica Extract, 5X UV Protection Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Matte.png
110,Cica Beat The Sun Matte,NPURE,Kering,"Minyak berlebih, Sensitif, Kusam, Paparan UV, Flek hitam","Organic Centella Asiatica Extract, 5X UV Protection Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Matte.png
111,Cica Beat The Sun Matte,NPURE,Sensitif,"Minyak berlebih, Sensitif, Kusam, Paparan UV, Flek hitam","Organic Centella Asiatica Extract, 5X UV Protection Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Matte.png
112,Cica Beat The Sun Matte,NPURE,Berminyak,"Minyak berlebih, Sensitif, Kusam, Paparan UV, Flek hitam","Organic Centella Asiatica Extract, 5X UV Protection Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Matte.png
113,Cica Beat The Sun Matte,NPURE,Kombinasi,"Minyak berlebih, Sensitif, Kusam, Paparan UV, Flek hitam","Organic Centella Asiatica Extract, 5X UV Protection Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Matte.png
114,Cica Beat The Sun Matte,NPURE,Berjerawat,"Minyak berlebih, Sensitif, Kusam, Paparan UV, Flek hitam","Organic Centella Asiatica Extract, 5X UV Protection Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Matte.png
115,Cica Beat The Sun Glow,NPURE,Normal,"Kering, Iritasi ringan, Paparan UV","100% Natural Cica Leaf Water, Ekstrak Chrysanthemum, Ekstrak Chamomile, Ekstrak Daun Camellia",1,1,1,0,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Glow.png
116,Cica Beat The Sun Glow,NPURE,Kering,"Kering, Iritasi ringan, Paparan UV","100% Natural Cica Leaf Water, Ekstrak Chrysanthemum, Ekstrak Chamomile, Ekstrak Daun Camellia",1,1,1,0,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Glow.png
117,Cica Beat The Sun Glow,NPURE,Sensitif,"Kering, Iritasi ringan, Paparan UV","100% Natural Cica Leaf Water, Ekstrak Chrysanthemum, Ekstrak Chamomile, Ekstrak Daun Camellia",1,1,1,0,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Glow.png
118,Cica Beat The Sun Glow,NPURE,Berminyak,"Kering, Iritasi ringan, Paparan UV","100% Natural Cica Leaf Water, Ekstrak Chrysanthemum, Ekstrak Chamomile, Ekstrak Daun Camellia",1,1,1,0,1,0,1,1,0,YES,NO,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Glow.png
119,Cica Beat The Sun Glow,NPURE,Kombinasi,"Kering, Iritasi ringan, Paparan UV","100% Natural Cica Leaf Water, Ekstrak Chrysanthemum, Ekstrak Chamomile, Ekstrak Daun Camellia",1,1,1,0,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Glow.png
120,Cica Beat The Sun Glow,NPURE,Berjerawat,"Kering, Iritasi ringan, Paparan UV","100% Natural Cica Leaf Water, Ekstrak Chrysanthemum, Ekstrak Chamomile, Ekstrak Daun Camellia",1,1,1,0,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\NPURE Cica Beat The Sun Glow.png
121,Calm My Acne Sunscreen Moisturiser SPF 35 PA+++,Azarine,Normal,"Kulit berminyak, Berjerawat, Kemerahan, Pori besar, Terpapar UV","Bakuchiol, Ectoin, Bisabolol, Epilobium Angustifolium Extract",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Calm My Acne Sunscreen Moisturiser SPF 35 PA+++.png
122,Calm My Acne Sunscreen Moisturiser SPF 35 PA+++,Azarine,Kering,"Kulit berminyak, Berjerawat, Kemerahan, Pori besar, Terpapar UV","Bakuchiol, Ectoin, Bisabolol, Epilobium Angustifolium Extract",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Calm My Acne Sunscreen Moisturiser SPF 35 PA+++.png
123,Calm My Acne Sunscreen Moisturiser SPF 35 PA+++,Azarine,Sensitif,"Kulit berminyak, Berjerawat, Kemerahan, Pori besar, Terpapar UV","Bakuchiol, Ectoin, Bisabolol, Epilobium Angustifolium Extract",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Calm My Acne Sunscreen Moisturiser SPF 35 PA+++.png
124,Calm My Acne Sunscreen Moisturiser SPF 35 PA+++,Azarine,Berminyak,"Kulit berminyak, Berjerawat, Kemerahan, Pori besar, Terpapar UV","Bakuchiol, Ectoin, Bisabolol, Epilobium Angustifolium Extract",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Calm My Acne Sunscreen Moisturiser SPF 35 PA+++.png
125,Calm My Acne Sunscreen Moisturiser SPF 35 PA+++,Azarine,Kombinasi,"Kulit berminyak, Berjerawat, Kemerahan, Pori besar, Terpapar UV","Bakuchiol, Ectoin, Bisabolol, Epilobium Angustifolium Extract",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Calm My Acne Sunscreen Moisturiser SPF 35 PA+++.png
126,Calm My Acne Sunscreen Moisturiser SPF 35 PA+++,Azarine,Berjerawat,"Kulit berminyak, Berjerawat, Kemerahan, Pori besar, Terpapar UV","Bakuchiol, Ectoin, Bisabolol, Epilobium Angustifolium Extract",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Calm My Acne Sunscreen Moisturiser SPF 35 PA+++.png
127,Hydramax-C Sunscreen Serum,Azarine,Normal,"Kusam, Kering ringan, Terpapar UV","Hyaluronic Acid, Vitamin C & E, Ectoin",1,1,1,0,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydramax-C Sunscreen Serum.png
128,Hydramax-C Sunscreen Serum,Azarine,Kering,"Kusam, Kering ringan, Terpapar UV","Hyaluronic Acid, Vitamin C & E, Ectoin",1,1,1,0,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydramax-C Sunscreen Serum.png
129,Hydramax-C Sunscreen Serum,Azarine,Sensitif,"Kusam, Kering ringan, Terpapar UV","Hyaluronic Acid, Vitamin C & E, Ectoin",1,1,1,0,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydramax-C Sunscreen Serum.png
130,Hydramax-C Sunscreen Serum,Azarine,Berminyak,"Kusam, Kering ringan, Terpapar UV","Hyaluronic Acid, Vitamin C & E, Ectoin",1,1,1,0,1,1,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Azarine Hydramax-C Sunscreen Serum.png
131,Hydramax-C Sunscreen Serum,Azarine,Kombinasi,"Kusam, Kering ringan, Terpapar UV","Hyaluronic Acid, Vitamin C & E, Ectoin",1,1,1,0,1,1,0,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydramax-C Sunscreen Serum.png
132,Hydramax-C Sunscreen Serum,Azarine,Berjerawat,"Kusam, Kering ringan, Terpapar UV","Hyaluronic Acid, Vitamin C & E, Ectoin",1,1,1,0,1,1,0,1,0,YES,NO,C:\project\static\Images\Sunscreen\Azarine Hydramax-C Sunscreen Serum.png
133,Hydrashoothe Sunscreen Gel SPF 45+++,Azarine,Normal,"Kusam, Iritasi ringan, Pori besar, Terpapar UV","Propolis, Aloe Vera, Green Tea, Pomegranate, Niacinamide, Hyaluronic Acid",1,0,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydrashoothe Sunscreen Gel Spf45+++.png
134,Hydrashoothe Sunscreen Gel SPF 45+++,Azarine,Kering,"Kusam, Iritasi ringan, Pori besar, Terpapar UV","Propolis, Aloe Vera, Green Tea, Pomegranate, Niacinamide, Hyaluronic Acid",1,0,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydrashoothe Sunscreen Gel Spf45+++.png
135,Hydrashoothe Sunscreen Gel SPF 45+++,Azarine,Sensitif,"Kusam, Iritasi ringan, Pori besar, Terpapar UV","Propolis, Aloe Vera, Green Tea, Pomegranate, Niacinamide, Hyaluronic Acid",1,0,1,1,1,1,1,1,0,YES,NO,C:\project\static\Images\Sunscreen\Azarine Hydrashoothe Sunscreen Gel Spf45+++.png
136,Hydrashoothe Sunscreen Gel SPF 45+++,Azarine,Berminyak,"Kusam, Iritasi ringan, Pori besar, Terpapar UV","Propolis, Aloe Vera, Green Tea, Pomegranate, Niacinamide, Hyaluronic Acid",1,0,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydrashoothe Sunscreen Gel Spf45+++.png
137,Hydrashoothe Sunscreen Gel SPF 45+++,Azarine,Kombinasi,"Kusam, Iritasi ringan, Pori besar, Terpapar UV","Propolis, Aloe Vera, Green Tea, Pomegranate, Niacinamide, Hyaluronic Acid",1,0,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydrashoothe Sunscreen Gel Spf45+++.png
138,Hydrashoothe Sunscreen Gel SPF 45+++,Azarine,Berjerawat,"Kusam, Iritasi ringan, Pori besar, Terpapar UV","Propolis, Aloe Vera, Green Tea, Pomegranate, Niacinamide, Hyaluronic Acid",1,0,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydrashoothe Sunscreen Gel Spf45+++.png
139,Hydracool Ceraspray Sunscreen SPF 50 PA+++,Azarine,Normal,"Kusam, Kering ringan, Terpapar UV & blue light","Collagen Water, 7x Ceramides, CICA, Bisabolol",0,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydracool Ceraspray Sunscreen SPF50 PA+++.png
140,Hydracool Ceraspray Sunscreen SPF 50 PA+++,Azarine,Kering,"Kusam, Kering ringan, Terpapar UV & blue light","Collagen Water, 7x Ceramides, CICA, Bisabolol",0,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydracool Ceraspray Sunscreen SPF50 PA+++.png
141,Hydracool Ceraspray Sunscreen SPF 50 PA+++,Azarine,Sensitif,"Kusam, Kering ringan, Terpapar UV & blue light","Collagen Water, 7x Ceramides, CICA, Bisabolol",0,0,1,1,1,0,1,1,0,YES,NO,C:\project\static\Images\Sunscreen\Azarine Hydracool Ceraspray Sunscreen SPF50 PA+++.png
142,Hydracool Ceraspray Sunscreen SPF 50 PA+++,Azarine,Berminyak,"Kusam, Kering ringan, Terpapar UV & blue light","Collagen Water, 7x Ceramides, CICA, Bisabolol",0,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydracool Ceraspray Sunscreen SPF50 PA+++.png
143,Hydracool Ceraspray Sunscreen SPF 50 PA+++,Azarine,Kombinasi,"Kusam, Kering ringan, Terpapar UV & blue light","Collagen Water, 7x Ceramides, CICA, Bisabolol",0,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydracool Ceraspray Sunscreen SPF50 PA+++.png
144,Hydracool Ceraspray Sunscreen SPF 50 PA+++,Azarine,Berjerawat,"Kusam, Kering ringan, Terpapar UV & blue light","Collagen Water, 7x Ceramides, CICA, Bisabolol",0,0,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Azarine Hydracool Ceraspray Sunscreen SPF50 PA+++.png
145,Daily Protection For Acne Skin,Elsheskin,Normal,"Berjerawat, Komedo, Berminyak berlebih, Pori besar, Terpapar UV","UV Filter Broad Spectrum, Salicylic Acid, Sulfur",0,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Elsheskin Daily Protection For Acne Skin.png
146,Daily Protection For Acne Skin,Elsheskin,Kering,"Berjerawat, Komedo, Berminyak berlebih, Pori besar, Terpapar UV","UV Filter Broad Spectrum, Salicylic Acid, Sulfur",0,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Elsheskin Daily Protection For Acne Skin.png
147,Daily Protection For Acne Skin,Elsheskin,Sensitif,"Berjerawat, Komedo, Berminyak berlebih, Pori besar, Terpapar UV","UV Filter Broad Spectrum, Salicylic Acid, Sulfur",0,1,1,1,1,1,1,1,0,YES,NO,C:\project\static\Images\Sunscreen\Elsheskin Daily Protection For Acne Skin.png
148,Daily Protection For Acne Skin,Elsheskin,Berminyak,"Berjerawat, Komedo, Berminyak berlebih, Pori besar, Terpapar UV","UV Filter Broad Spectrum, Salicylic Acid, Sulfur",0,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Elsheskin Daily Protection For Acne Skin.png
149,Daily Protection For Acne Skin,Elsheskin,Kombinasi,"Berjerawat, Komedo, Berminyak berlebih, Pori besar, Terpapar UV","UV Filter Broad Spectrum, Salicylic Acid, Sulfur",0,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Elsheskin Daily Protection For Acne Skin.png
150,Daily Protection For Acne Skin,Elsheskin,Berjerawat,"Berjerawat, Komedo, Berminyak berlebih, Pori besar, Terpapar UV","UV Filter Broad Spectrum, Salicylic Acid, Sulfur",0,1,1,1,1,1,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\Elsheskin Daily Protection For Acne Skin.png
151,Perfect Shield Active Light Sunscreen,ERHA,Normal,"Mudah iritasi, Mudah berkeringat, Terpapar UV, Aktivitas outdoor","UVA & UVB Protection, Vitamin E, D-Panthenol, Soothing Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Active Light Sunscreen.png
152,Perfect Shield Active Light Sunscreen,ERHA,Kering,"Mudah iritasi, Mudah berkeringat, Terpapar UV, Aktivitas outdoor","Pelindung UVA & UVB, Vitamin E, D-Panthenol, Soothing Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Active Light Sunscreen.png
153,Perfect Shield Active Light Sunscreen,ERHA,Sensitif,"Mudah iritasi, Mudah berkeringat, Terpapar UV, Aktivitas outdoor","Pelindung UVA & UVB, Vitamin E, D-Panthenol, Soothing Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Active Light Sunscreen.png
154,Perfect Shield Active Light Sunscreen,ERHA,Berminyak,"Mudah iritasi, Mudah berkeringat, Terpapar UV, Aktivitas outdoor","Pelindung UVA & UVB, Vitamin E, D-Panthenol, Soothing Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Active Light Sunscreen.png
155,Perfect Shield Active Light Sunscreen,ERHA,Kombinasi,"Mudah iritasi, Mudah berkeringat, Terpapar UV, Aktivitas outdoor","Pelindung UVA & UVB, Vitamin E, D-Panthenol, Soothing Agents",1,1,1,1,1,0,1,1,0,YES,YES,C:\project\static\Images\Sunscreen\ERHA Perfect Shield Active Light Sunscreen.png
